Zupanija,Mjesto,Tvrtka,Pozicija,Vrijedi_do,Link_za_posao
Sisačko-moslavačka,Zagreb,VUBIRI d.o.o.,Kuhar (m/ž),08.09.2021.,https://www.moj-posao.net/Posao/540357/Kuhar-mz/
Sisačko-moslavačka,Okrug Gornji,"MARANTO, obrt za ugostiteljstvo",Pizza majstor (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/540356/Pizza-majstor-mz/
Međimurska,Istarska županija,SELECT BAU d.o.o.,Zidar (m/ž),26.09.2021.,https://www.moj-posao.net/Posao/540637/Zidar-mz/
Međimurska,Baška Voda,"PROIZVODNO-TRGOVAČKI OBRT ""BISTON"", VL.  MARIO JOSIPOVIĆ, BAST, BAST 20",Prodavač (m/ž),10.09.2021.,https://www.moj-posao.net/Posao/540639/Prodavac-mz/
Međimurska,Inozemstvo,INNOVA SERVICE D.O.O.,Pomoćni monter (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540582/Pomocni-monter-mz/
Primorsko-goranska,Rijeka,Fenice Telekom Grupa d.o.o.,Prodajni savjetnik u direktnoj prodaji (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/539127/Prodajni-savjetnik-u-direktnoj-prodaji-mz/
Primorsko-goranska,Rijeka,Fenice Telekom Grupa d.o.o.,IT inženjer (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/539132/IT-inzenjer-mz/
Zagreb i Zagrebačka,"Zagreb, Rijeka",Roto Dinamic d.o.o.,Vozač - dostavljač B i C kategorije (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538757/Vozac-dostavljac-B-i-C-kategorije-mz/
Zagreb i Zagrebačka,Zagreb,Roto Dinamic d.o.o.,Skladišni radnik (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/538760/Skladisni-radnik-mz/
Zadarska,Zadar,"KLIMA TECH, obrt za centralno grijanje, klimatizaciju i vodoinstalaciju, vl. Jurica Baraba, Posedarje, Braće Radić 12",Vodoinstalater (m/ž),31.08.2021.,https://www.moj-posao.net/Posao/536992/Vodoinstalater-mz/
Zadarska,Zadar,Obiteljski dom Stipe Raspovića,Medicinska sestra / medicinski tehničar,31.08.2021.,https://www.moj-posao.net/Poslovac/75558/Medicinska-sestra-medicinski-tehnicar/
Krapinsko-zagorska,Korčula,"LIMMONT, Obrt za strojnu obradu metala vl. MARKO MUŠIĆ, LUMBARDA, Lumbarda 29",Bravar (m/ž),25.09.2021.,https://www.moj-posao.net/Posao/540694/Bravar-mz/
Splitsko-dalmatinska,Dugopolje,Aluminium Glass Steel d.o.o.,Voditelj projekta (m/ž),28.08.2021.,https://www.moj-posao.net/Posao/538980/Voditelj-projekta-mz/
Splitsko-dalmatinska,"Slavonski Brod, Francuska, Njemačka",Inženjering Zagreb d.o.o.,Monter / cjevar / TIG zavarivač (m/ž),17.09.2021.,https://www.moj-posao.net/Posao/538566/Monter-cjevar-TIG-zavarivac-mz/
Šibensko-kninska,Zagreb,TEH - GRADNJA društvo s ograničenom odgovornošću za gradnju i sanaciju objekata,Pomoćni građevinski radnik (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/540234/Pomocni-gradjevinski-radnik-mz/
Šibensko-kninska,Zagreb,TEH - GRADNJA društvo s ograničenom odgovornošću za gradnju i sanaciju objekata,Zidar - fasader (m/ž),01.09.2021.,https://www.moj-posao.net/Posao/540233/Zidar-fasader-mz/
